textID,text,selected_text,sentiment,id
a9c589c2ef,Just rang the irish one. Drunk. Must confiscate phone.  hate him lots.,hate him lots.,negative,16933
ff354645af, Am happy to provide backup support for all murderous rampages,Am happy,positive,16934
2b60bfe0fb,"stupid Folkestone cinema is only showing Star Trek 3 times, **** them",stupid Folkestone cinema is,negative,16935
93142879a0,"Well Done , Visteon Belfast, 2 years salary paid. Just shows what happens when you stand up for yourself",Well Done,positive,16936
ba58a1b4b8,_Rocks Just spurted Fanta out of my mouth laughing at that!,_Rocks Just spurted Fanta out of my mouth laughing at that!,neutral,16937
0c55426e67,"_n_DC amendment 4.5: the right to be big pimpin? Because gotta say, a positive right at best. Man, 2nd time tonight w/ this thrd",positive,positive,16938
a9a40d5fcc,LOL watching Big Bang Theory latest episode,LOL watching Big Bang Theory latest episode,neutral,16939
6c8544613a,Morning peeps... If you need to get at me you know where I am... I`ll be around  ? http://blip.fm/~5jtyh,Morning peeps... If you need to get at me you know where I am... I`ll be around,neutral,16940
22a3156283,IDIOTat)tove_liden Th*nks for the follow Tove!  (ddoodm) #IDIOT,IDIOTat)tove_liden Th*nks for the follow Tove!  (ddoodm) #IDIOT,neutral,16941
7c0cec7851,macs ftw btw. .just because.. and if you`re still using the grandaddy pc`s you lost at life.. jp  (..not really..),macs ftw btw. .just because.. and if you`re still using the grandaddy pc`s you lost at life.. jp  (..not really..),neutral,16942
db0d7a27bc,Not a happy bunny,Not a happy bunny,negative,16943
14323569cc, i want to! but im not over 18 and t&c says over 18`s only  wanna make an exception for me ;),i want to! but im not over 18 and t&c says over 18`s only  wanna make an exception for me ;),neutral,16944
485d73f9c3,My mind is playing tricks or me!...or could it be? Either way this ish is on my mind heavy and in sleepy,My mind is playing tricks or me!...or could it be? Either way this ish is on my mind heavy and in sleepy,neutral,16945
f1142bc75a,`ss back to the gym project. Finally finished ... **** filthy hobo`s always trying to eat my taco`s.  !!   </3,filthy,negative,16946
24b92dfc1e,@ 5 happiness (chinese) totally disappointed  the food is USUALLY good *FAIL*,disappointed,negative,16947
583a00cc83,knee surgery.... back home for about 6 weeks,knee surgery.... back home for about 6 weeks,neutral,16948
a914a3c939,"o, and happy mothers day",happy mothers day,positive,16949
97e811cd65,missing my bffls! missing my friday night dates!  hot dogs for dinner then who knows what the evening holds!,missing my bffls! missing my friday night dates!,negative,16950
34fd7dd015,Man tha mojitos from earlier got me feelin type funny. Hope I don`t get sick  http://myloc.me/20DD,Hope I don`t get sick,negative,16951
8f6d00e076,"I miss ya, Boyfriend!  When am I gonna see ya again? Br!Tt!!!",miss,negative,16952
991b0b54a1, I called but you didnt answer,I called but you didnt answer,neutral,16953
55bc437a33,Just got an IM from another co-worker who just got laid off. Lots of people becoming unemployed,just got laid off. Lots of people becoming unemployed,negative,16954
0977cf06ba, haha sounds like your going to have heaps of fun  ****,fun,positive,16955
68f10bd43a, I guess you`re responding to me about DC. If that`s the case...,I guess you`re responding to me about DC. If that`s the case...,neutral,16956
2cefffcad4,listening to `s Without Your Love...hes so tortured in that song...makes me sad,sad,negative,16957
2005f1cf47, yeah... i guess my password was also changed... i was not able to login my FB  cahnge my pw again ...ufff,yeah... i guess my password was also changed... i was not able to login my FB  cahnge my pw again ...ufff,neutral,16958
4e2edbcbab,I`m all stuffted up but I gotta gets up & go netball,I`m all stuffted up but I gotta gets up & go netball,neutral,16959
6b4f5aced4,I`ve worked my finger tips bare today coding. But we got there.,I`ve worked my finger tips bare today coding. But we got there.,neutral,16960
3c687fb188,'AAARRRGGGGHHH' is the only thing that can decribe how I feel rite now!,'AAARRRGGGGHHH' is the only thing that can decribe how I feel rite now!,negative,16961
192841f205, I hope to take you on that offer one day,I hope,positive,16962
4a18982475,It`s too perfect outside to be at work,perfect,positive,16963
9d4e0dc308,Eh they shut the freeway down! omw to a job interview so i guess i`m gonna be late,late,negative,16964
916bdc35e3,headed to the hospital. i can`t take the pain anymore,headed to the hospital. i can`t take the pain anymore,negative,16965
70fed2d96e," super but I caught a cold on the plane.  not as far forward in line as I`d like, but the extra sleep was dearly needed.","super but I caught a cold on the plane.  not as far forward in line as I`d like, but the extra sleep was dearly needed.",neutral,16966
7dad90e273," I spoke too soon  Still a nice evening, but lots of broken cloud coming in from the south.","I spoke too soon  Still a nice evening, but lots of broken cloud coming in from the south.",neutral,16967
5fddba3e61, HAPPY MOTHERS DAY MARK,HAPPY MOTHERS DAY,positive,16968
95a552da8b,"btw. ear is getting better! its about time! finally - i say goodnight twitter world, (even though y`all are already asleep). xoxo",better!,positive,16969
6fba4792dd,"morning all   will be at Warner soon! lots to do, then go to school for some work... hope everyone has a great day!!!",.. hope everyone has a great day!!!,positive,16970
93d6db38b6," ohh yes. I`ve rented one and thought the same; very roomy. But hubby wont go for it.  welp, congrats on the new baby","ohh yes. I`ve rented one and thought the same; very roomy. But hubby wont go for it.  welp, congrats on the new baby",neutral,16971
c862570299,being far too vigorous with pruning and regretting the removal of too many cucumber flowers off cucumber plant.,regretting th,negative,16972
5965634cbb,'Stop your twittering' - Maryland cookies #bgt,'Stop your twittering' - Maryland cookies #bgt,neutral,16973
21b91df14c,  5 days,5 days,neutral,16974
bff0c7715b,Finished Death Du Jour. School`s out.  Nerd.,Finished Death Du Jour. School`s out.  Nerd.,neutral,16975
d779cb579c,Britt - had to do it she came all the way down to say `May the fourth be with you` - our work is done,our work is done,positive,16976
0f2611dd21,"Back @ work, migraine lingering   Can`t wait for the weekend!",migraine lingering,negative,16977
a11f6acdc4, and I have to wait till January. Life is not fair!,Life is not fair!,negative,16978
e956bc2244, Knock You Down is playing now...again!!! Cna my day get any better?? I love it!! How r u? Missed u,Knock You Down is playing now...again!!! Cna my day get any better?? I love it!! How r u? Missed u,neutral,16979
d572ff423b,  I don`t like Demi...I like La La Land and Don`t forget. Do you like Ashley Tisdale??,I don`t like Demi...I like La La Land and Don`t forget. Do you like Ashley Tisdale??,neutral,16980
135d15e99b,"very much disappointed with the angels and demons movie  shame, it was a great book","very much disappointed with the angels and demons movie  shame, it was a great book",neutral,16981
01858b03b7,is back here in plurk.  http://plurk.com/p/rq5ru,is back here in plurk.  http://plurk.com/p/rq5ru,neutral,16982
0fcb5f9931,UP is the saddest movie i`ve ever seen,saddest mo,negative,16983
65159e978b,GOOD MORNING!!,GOOD MORNING!!,positive,16984
04846de92d," Yessum.  We`ll see how this year goes... maybe I can head back in Oct, when the rates go down. I wanted to go for my bday","Yessum.  We`ll see how this year goes... maybe I can head back in Oct, when the rates go down. I wanted to go for my bday",neutral,16985
fd026198ea,i love his nose kisses,i love his nose kisses,positive,16986
9b5db85d83, had  a little family party tonight   hope it rocked,t   hope it rock,positive,16987
ce5c7c3e37," Yea, D means direct, so only u and whoever u send it to can see it  But u can only direct msg someone who`s following u..","Yea, D means direct, so only u and whoever u send it to can see it  But u can only direct msg someone who`s following u..",neutral,16988
936f780544,watching 'la rosa de guadalupe' damm this episode is so true they are people that make fun of the people that are virgins,watching 'la rosa de guadalupe' damm this episode is so true they are people that make fun of the people that are virgins,neutral,16989
f8a13bf71b, ur not blind  i was just browsing & saw ur tweet & figured i could answer ur query plus i wanted to know too,ur not blind  i was just browsing & saw ur tweet & figured i could answer ur query plus i wanted to know too,neutral,16990
7372afb42a, now my heart isnt cold  but im still missing you.,t im still missing you.,negative,16991
1a674ca5ab,Facebook decided I`m annoying or abusive because I add lots of friends. At least I have no distractions from coursework now...,annoying,negative,16992
dccecafe06,home after a while out! i feel like a long skate seshion but got arrands to do,home after a while out! i feel like a long skate seshion but got arrands to do,neutral,16993
9560d86f87," Why are you scared of the mouse? If you can figure out *why* you`re scared, maybe you can deal with your fear.","Why are you scared of the mouse? If you can figure out *why* you`re scared, maybe you can deal with your fear.",neutral,16994
caabd948d9, was gonna DM you but it says you`re not following me!    lol  after all I`ve done!  hahaha,was gonna DM you but it says you`re not following me!    lol  after all I`ve done!  hah,neutral,16995
7b6eb894bd,Chilling with some tv quite bored at the moment,bored at,negative,16996
d83a9addd3, Why do you guys use camera angles that make it look like there are only 200 people in the building?,Why do you guys use camera angles that make it look like there are only 200 people in the building?,neutral,16997
de40356564,got my car back and excited/sad for the going away party I`m attending tonight. Dani is going back to Brazil...,got my car back and excited/sad for the going away party,neutral,16998
93b9059afe,feels ****! and feet are aching  need my beeeeeddddddd!!!,feels ****! an,negative,16999
24bdb6e65e,"watching #f1. I live near Montmelï¿½, I`m so excited about this race",excited,positive,17000
95d13c8c32,thinking i cant handle my life like this anymore... almost seems as if suicides the answer... unfortunately.,unfortunately.,negative,17001
ef972f66ed, Yes! I feel the same.  I`ve still got lots in boxes.  It`s so fun though.  Got to my new place yesterday.,Yes! I feel the same.  I`ve still got lots in boxes.  It`s so fun though.  Got to my new place yesterday,neutral,17002
0835deb0d0,I say it`s in the cards.,I say it`s in the cards.,neutral,17003
0de1f57073, I hope the young`ins enjoyed your wisdom!,I hope,positive,17004
19af686703, _what_ did you do?  Let me guess... you skipped sports and bought a new pinkish outfit?,_what_ did you do?  Let me guess... you skipped sports and bought a new pinkish outfit?,neutral,17005
19b02e81c8,"_Reid Lol. It was the dissing of the were-octopus that did you in. However, he redeems himself by rescuing you from a were-spider.","_Reid Lol. It was the dissing of the were-octopus that did you in. However, he redeems himself by rescuing you from a were-spider.",neutral,17006
9643572bcd,What Darren on Linkedin? YES!   Just say your a twitter friend I NEVER IDK people! http://www.linkedin.com/in/darrenmonroe,What Darren on Linkedin? YES!   Just say your a twitter friend I NEVER IDK people! http://www.linkedin.com/in/darrenmonroe,neutral,17007
d7a0f3b413,Iï¿½ï¿½m home  I hate school! Now im going to do do something fun because I have very boring. I want to have something to eat  Soon back!,Iï¿½ï¿½m home  I hate school! Now im going to do do something fun because I have very boring. I want to have something to eat  Soon back!,neutral,17008
dc7f2b6061,"Much to my surprise, I was using my credit card before the crack dawn to do some serious online gambling. One problem: it wasn`t me.",One problem: it wasn`t me.,negative,17009
f8faadeff4,I just vacuumed my entire house three times. Screw all vacuums!!,Screw all vacuums!!,negative,17010
a088ac278e,     I LOVE YOU GUYS! get your **** to australia in december for my birthday,I LO,positive,17011
5d31f339a4,getting back from smackdown/ecw show,getting back from smackdown/ecw show,neutral,17012
871aecbb52, no actually it gets rid of the bacteria and they thaw out nicely,no actually it gets rid of the bacteria and they thaw out nicely,neutral,17013
e1fd4cf2a7, Oh I see who u mean now-tht heltershelter person lol. yer looks scary,scary,negative,17014
0bb5ab91c4,Follow  cause she really shop there!!! Even though she don`t be showin love no more,Even though she don`t be showin love no more,negative,17015
dcb02be904,Forgive me good lord for this time I /knew/ wat am I doing.. Except the mighty oracle just didn`t *&@#ing care to fully support UnixODBC.,Forgive,negative,17016
608411abec," I love how Alex Pardee colours his picturs, so differnt",I love,positive,17017
3e1f7acd3c, i don`t know what lender it was? yea these people definitely sucked butt toes. NOT friendly or helpful.,i don`t know what lender it was? yea these people definitely sucked butt toes. NOT friendly or helpful.,negative,17018
2de1730b7a,Just ate at chipolte... Ate more than i usually do... Now i`m ew full... Not content full but ew full...,Just ate at chipolte... Ate more than i usually do... Now i`m ew full... Not content full but ew full..,neutral,17019
4c55774540, Oh ****. That really sucks,really sucks,negative,17020
f172c21df4,"is boiling in the office, air con any1 ?","is boiling in the office, air con any1 ?",neutral,17021
4bb43fc702, then u should went to vegas like u did last year  I think this was around the time u killed that animal with ur old car LOL,then u should went to vegas like u did last year  I think this was around the time u killed that animal with ur old car LOL,neutral,17022
b534d768ca,Woo CAVS.  Happy Mother`s Day!,Happy,positive,17023
84724bdeec," Its because I put radio 4 on by mistake..I`ll have a cup of tea and a shower, then I`m sure all will fine and dandy, thanks","I`m sure all will fine and dandy, thanks",positive,17024
b7704c849c,"I left a chocolate egg sitting in my office, and now it`s calling my name......................","I left a chocolate egg sitting in my office, and now it`s calling my name..",neutral,17025
ccb5130fed,Just took a shower.We`re gonna go to Church.Time to thank Him for my mother.,thank,positive,17026
baa6d3b1b2,_HotSawce owwwwww! gooood morning,gooood,positive,17027
132f15a855,Hey hey get tickets to ALL TIME LOW when they`re in Aussie kay. www.myspace.com/destroyalllines Yup. Go there get tickets,Hey hey get tickets to ALL TIME LOW when they`re in Aussie kay. www.myspace.com/destroyalllines Yup. Go there get tickets,neutral,17028
cd99aec1e1,Arghhh So annoyed-yet again gone 2 starbucks & given skimmed milk instead of soy milk!! I can`t have milk so hav 2 throw away! Expensive,annoyed-y,negative,17029
134cac246b,"Shouldn`t sit weirdly at the pc, I know Im going to hit the deck once I get up","Shouldn`t sit weirdly at the pc, I know Im going to hit the deck once I get up",negative,17030
e312ee1d81, i hope its earlier. september is along time offf,hope,positive,17031
f5190367e2,"Morning. Panic. Clicked a link and opened up my browser. Firefox, what have you done with all my saved tabs??? Gone! That`ll learn me...","Morning. Panic. Clicked a link and opened up my browser. Firefox, what have you done with all my saved tabs??? Gone! That`ll learn me...",neutral,17032
7b777450e4," ok, so I`m replying!  happy mothers day, indeed!",happy,positive,17033
516e4b2877,Ugggh school is so boring! I cant wait for this year to be over. So stressed -.= i shoulda stayed home today....,Ugggh school is so boring!,negative,17034
d0a76fe9fd," lol yeah  haha. yeah, things are okay, pretty much the same. slowly sorting out everything lol. exams are coming D: haha","lol yeah  haha. yeah, things are okay, pretty much the same. slowly sorting out everything lol. exams are coming D: haha",neutral,17035
48b57c226e,"I feel so stupid for saying this, but.... I DON`T KNOW HOW TO TWITTER SOME ONE PLEASE HELP ME. Ppl please do not laugh, ok laugh but...",feel so stupid,negative,17036
49ef633bd1,The city officially smells like dead fish,smells like dead fish,negative,17037
326afaf347,  think 2 to start off with but a house that can fit 4 - or we may go the whole hog and get 4.... not sure yet,think 2 to start off with but a house that can fit 4 - or we may go the whole hog and get 4.... not sure yet,neutral,17038
1f2f6c311a, aww bless  you guys are so cute.. are you still in touch with any of the other BB contestants? xxoo,aww bless  you guys are so cute,positive,17039
8ef0d09de9,wow I feel like ish  and I really feel bad because those ignorent aholes wont overturn prop 8,wow I feel like ish  and I really feel bad because those ignorent aholes wont overturn prop 8,negative,17040
a7036b7dfe, hahahaha wtf dianne????? who twitters that lol...i guess it depends who the person is.....,wtf,negative,17041
2d90d65295,"Going out to eat with my entourage, probably to Fat E`s since they`re closing tomorrow!   watching a movie with Jimmy tonight, text me....","Going out to eat with my entourage, probably to Fat E`s since they`re closing tomorrow!   watching a movie with Jimmy tonight, text me....",neutral,17042
e3b2567be6,Not feeling very well.,Not feeling very well.,negative,17043
174141ee61,sweet spice girls sing along w good friends,good,positive,17044
da83070320,#itsucks when everyone but the one i want to text me is texting me!,#itsucks,negative,17045
96ba63bba3,"pop, idk how to reply to ur tweet from my phone  lol but yeah my bday is in a few days. soooo excited!",excited!,positive,17046
50f676f617,I love Metal Gear Solid 4 and Valkyria Chronicles.,I love,positive,17047
c6c81deab0, your welcome,your welcome,neutral,17048
c5498a9126,I am not doing much  all well!,I am not doing much  all well!,negative,17049
aa8acc9562,whats going on tonight?!?!?! lets partyyyyy!,lets partyyyyy!,positive,17050
1649b645f7, can you repeat what was bad about singapore pools website please?,can you repeat what was bad about singapore pools website please?,neutral,17051
58351086b6," Just go near a hive, they`ll tame you!",they`ll tame you!,negative,17052
3e9b8995b8,I`m boredddd. The day has gone quick  I don`t like it!,I`m boredddd. The day has gone quick  I don`t like it!,negative,17053
22e968402f, yessir that is 100% right,yessir that is 100% right,positive,17054
d15dc3e2b8,"My debit card is going the same way as my credit card, it`s snapping","My debit card is going the same way as my credit card, it`s snapping",neutral,17055
f092eb7907,Really disappointed I can`t make it to bloomington for  launch party tonight  if you`re around you should check it out,disappointed,negative,17056
a6d5872815," Oh, that`s bringing back fond memories... I WANT to, but I can`t leave the kittens! (I sent you another pic of Balloon)","Oh, that`s bringing back fond memories... I WANT to, but I can`t leave the kittens! (I sent you another pic of Balloon)",neutral,17057
fc92519d0d, Dang... that IS disappointing,IS disappointing,negative,17058
9be061d924,_Monstr  u may try Prism http://prism.mozilla.com/,_Monstr  u may try Prism,neutral,17059
dce8eb94fa,The first time all week I can play WoW and I get stuck at 'authenticating'.,stuck,negative,17060
98ef1f1851,working till 5....why are they playing miley cyrus on the company radio and not adele?,working till 5....why are they playing miley cyrus on the company radio and not adele?,neutral,17061
4e985e6393, aww  cant wait to have you back in LA! <333,aww  cant wait to have you back in LA! <333,positive,17062
83f6616e1a, #sometimes also emoticons sometimes,#sometimes also emoticons sometimes,neutral,17063
7325265617," Yeah, she`s done it several times. My Dumerils boa did it a few times w/ no prob. Just wonder if my hognose needs bigger food.","Yeah, she`s done it several times. My Dumerils boa did it a few times w/ no prob. Just wonder if my hognose needs bigger food.",neutral,17064
ea48e71d7c,The morning forcast on the radio was partly to mostly cloudy -yay vog-  stay inside and have a HAPPY FRIDAY,HAPPY FRIDAY,positive,17065
512bc6d6de,getting ready for work,getting ready for work,neutral,17066
72edbb4f6d,"Now i`ve got 3 new frens-frm Germany,Mexico n France  havin dinner 2gather 2nite.","Now i`ve got 3 new frens-frm Germany,Mexico n France  havin dinner 2gather 2nite.",neutral,17067
f17e12be38,"I don`t think I`ve ever been up this early on a Sunday in a while. Meanwhile, the #bigweekend awaits!","I don`t think I`ve ever been up this early on a Sunday in a while. Meanwhile, the #bigweekend awaits!",neutral,17068
787537b7ee,still having a hangover,still having a hangover,neutral,17069
21cc0b687a,becoz of leg sprain nta ble to do proper wrkouts. Worried shud dis hapen wen i satrted dieting...,Worried,negative,17070
185c55841b,White House joins social networking sites > http://bit.ly/15Fo4X - better late than never,better late than never,positive,17071
be266a8cef, Huh. I`ll have to try that (for no other reason then just to try it,Huh. I`ll have to try that (for no other reason then just to try it,neutral,17072
a19c7713f4," YAY! Thanks for the #followfriday. #FAILFriday is still winning, though.","YAY! Thanks for the #followfriday. #FAILFriday is still winning, though.",neutral,17073
2e919aa168, Exactly. She becomes completely incapable of anything unless he`s there helping her. Too many of those are out there.,he`s there helping her. Too many of those are out there.,positive,17074
9b69059311,dont wanna work tonight,dont wanna work tonight,negative,17075
dd6b2d0a34,"Fatigue settling in, but gotta power through! Awesome seats again tonight. I`m pretty lucky. Life ain`t too bad...","Fatigue settling in, but gotta power through! Awesome seats again tonight. I`m pretty lucky. Life ain`t too bad...",positive,17076
8f8eda32cb,_Da_Realest hehe hell. I`m finna qet to drankin DAMNIT.,DAMNIT.,negative,17077
ac326f2eb2, yeah,yeah,neutral,17078
526c1747f8,can u believe the architect who planned a tar-black promenade in this small town won an international prize?and everyone who walks & jogs,can u believe the architect who planned a tar-black promenade in this small town won an international prize?an,positive,17079
b58bc0042b,i need to get my life together aka my apartment all cleaned and back how it was before my birthday,i need to get my life together aka my apartment all cleaned and back how it was before my birthday,neutral,17080
86fb428374,_d Zwarte maillot,_d Zwarte maillot,neutral,17081
e1567b34aa,`Look at the tadpole`... `No! ... Look at me!!!` ... Foolish dog  http://yfrog.com/05ixbj,Foolish,negative,17082
f207c88b85,  de wereld need more ppl like you! ;),de wereld need more ppl like you!,positive,17083
2ec5126360, Nice! You should submit that to failblog.org,Nice!,positive,17084
90c8aa60db,"Have I ever told you I absolutly hate writing emails, status pdates are fine but emails have so much...finality...to them",hate wr,negative,17085
c7d1227826,Just signed up on Twitter! yay!,yay!,positive,17086
209aa59fa5, i meant i cnt help but stop chattin wid her.....    gud dat u noe everything.... so do u think its fair????,i meant i cnt help but stop chattin wid her.....    gud dat u noe everything.... so do u think its fair??,neutral,17087
70f35f406a, Ta very much!  Happy B-Day to G-son,Ta very much!  Happy B-Day to G-son,positive,17088
8581cab30b," : Hi, there! I`m sorry for not telling you  Let`s meet up! With _meirizka too. You promised to treat us! XD",": Hi, there! I`m sorry for not telling you  Let`s meet up! With _meirizka too. You promised to treat us! XD",neutral,17089
c55f7deeaf,I try soo hard toget what I want.. & I always end up having a goose egg..,hard,negative,17090
8151b953ca, That was nice. I Just ordered my mom her gift from me and my sister.   Something different and unexpected.,nice.,positive,17091
ae805df464, Sorry `bout the migraine.  Did I mention I really liked your Cissbury (sp?) pic last week?,Sorry `bout the migraine.  Did I mention I really liked your Cissbury (sp?) pic last week?,neutral,17092
78fbc69d37,I just ate some burgers from Jack In The Box and im not sure if I want to continue eating burgers,I just ate some burgers from Jack In The Box and im not sure if I want to continue eating burgers,neutral,17093
95d0ad2e17,aww  you loooove me,aww  you loooove me,positive,17094
d434354e51, okay...just eat cookies && not share with me lol,okay...just eat cookies && not share with me lol,neutral,17095
a521d04f7e,home now!,home now!,neutral,17096
dc5bf4911c, http://twitpic.com/3bnas - oh my god! you`re adorable! ilove you so much  you are my inspiration Nick!,ilove,positive,17097
7fcd443d7c,computers are a great distraction-but sometimes you should be exercising to getting your chores done instead.,computers are a great distraction-but sometimes you should be exercising to getting your chores done instead.,neutral,17098
cba905da5f," thanks for the follow, your family photo is beautiful  happy mother`s day to your wife!",beautiful,positive,17099
44102ea7ab,and I bought FOUR ties  http://tinyurl.com/pvajlm,and I bought FOUR ties  http://tinyurl.com/pvajlm,neutral,17100
2cc1219cb0,I`m slightly disturbed by Hollyoaks tonight.  I really don`t think it`s something that should have been shown at 6.30pm...,disturbed,negative,17101
d2c3710d31,Had a fantastic day with an amazing girl! Just wish Sara didn`t have to go home.  #fb,fantastic,positive,17102
f336c52798,"Joining facebeek.  What a loser, I have no friends   Amy where are you?","loser,",negative,17103
87bc414445," great day? Woman, did you NOTICE the smile that never disappeared off my face? Ha, Murray... All cos of you, I owe you",I owe you,positive,17104
2702dbee20,@_anniemay OMG No fair,OMG No fair,negative,17105
d10d611bce," no problem dude - get better soon, I have a cold as well  bleh!","no problem dude - get better soon, I have a cold as well  bleh!",neutral,17106
7006002919,  do you know if anyone from the believers never die tour is going on warped? i know  i can`t wait haha,do you know if anyone from the believers never die tour is going on warped? i know  i can`t wait haha,neutral,17107
d7fa220244,off to the family party,off to the family party,neutral,17108
9768b05a4b," i had to get the same sized jeans, i couldnt get my hips into the 14`s",couldnt get my hips into the 14`s,negative,17109
56114801d1,i want candy!!!,i want candy!!,neutral,17110
562a5e5e73,i`m at work starving,i`m at work starving,negative,17111
e989780e68," my lil sister Charese, her best friend passed today",passed,positive,17112
4700be3234,just got up and updated my ipod,just got up and updated my ipod,neutral,17113
8ae7b5f1f0,"come on, leave Gretel alone now  I liked her doing the #Logies",liked,positive,17114
045afd9545,honestly i cannot figure this twitter thing out,honestly i cannot figure this twitter thing out,negative,17115
b092dea94f, That is annoying. What gear is it? I`ll take it off your hands,That is annoying. What gear is it? I`ll take it off your hands,negative,17116
0a87bc8dfd,The reason why I can`t find the latest Arena magazine is because it has folded due to the recession. Grrrrr. GQ/FHM survive? No justice.,recession.,negative,17117
6320858c66,unhappy about the news that the planned (experimental) ITER fusion reactor will become much delayed... 2025,unhappy,negative,17118
1c5231d04b,"Gusying up for  dinner, Bourbon & Branch, Zeitgeist and surprise party for Taylor!   Shh...","Gusying up for  dinner, Bourbon & Branch, Zeitgeist and surprise party for Taylor!   Shh...",neutral,17119
8aa84ce978,at panera for lunch  byyy myself  aww,aww,negative,17120
a60aef7c1b, was being sarcy as usual,sarcy,negative,17121
9f7b9a29b8,Beautiful monday morning  so happy  http://myloc.me/tCt,Beautiful monday morning  so happy,positive,17122
486325d5d4,_D_ happy birthday,_D_ happy birthday,positive,17123
62ae10ec84,My trip to Igbaras will be postponed to next week,My trip to Igbaras will be postponed to next week,neutral,17124
cffdb41b5e,Wallace and Gromit is on bbc1,Wallace and Gromit is on bbc1,neutral,17125
054cab6ce3,Was meant to go play cricket but can`t get a lift so I`m now stuck at home watching the Apprentice on a lovely day  http://ff.im/-3niD8,stuck at home,negative,17126
f61d1109e9, Lol I Sed Want to Not Ach Dress Up For No Reason. Pleaseeeeeeeeeeeeee Im Bored.  Lol,. Pleaseeeeeeeeeeeeee Im Bored.,negative,17127
fcd2db766a, My lil` old Mac did the same thing...and it was never to charge again.,it was never to charge again.,negative,17128
63b67f5e23,only got 22.90 in tips last night.. (N) but he earned bulk money anywho,only got 22.90 in tips last night.. (N) but he earned bulk money anywho,neutral,17129
43af9e6c2b, you were great. just awesome. i was crying cuz i wanted to be there so bad,you were great. just awesome. i was crying cuz i wanted to be there so bad,neutral,17130
1b9afa81bf,Waiting for 5:00 & having cramps,cramps,negative,17131
f49a440403, i`m totally gonna have money to actually buy a pair of shoes this time,i`m totally gonna have money to actually buy a pair of shoes this time,neutral,17132
515216acff, awww Mary I wish I could come but I`m going away 2morrow,I wish,positive,17133
f4f97d8289,In children`s hospital ER hoping Meredith does NOT have a broken elbow/arm,hoping,positive,17134
dff2c7ce5b,"Jason Mraz is still serenading me, while I read 'Judicial Supervision of Executive Action in the Commonwealth Caribbean'.  BBL!",serenading,positive,17135
13fe858af2, Happy mothers day,Happy,positive,17136
3d426e519a,Baby just left  gonna get ready (again) and I`m leavin`  Chilis = Full -_-,Baby just left  gonna get ready (again) and I`m leavin`  Chilis = Full -_-,neutral,17137
26cf2fce7d,Have a fantastic opening flower drummers!! From the ALL Asian cast and crew,Have a fantastic opening,positive,17138
46eb72104e, I read them a couple of weeks ago  They work really well with the movie.,y well,positive,17139
cacb9abafb, Hope you`ll be able to join us for future editions,Hope you`ll be able to join us for future editions,positive,17140
2b8f8b26cf, playing with image,playing with image,neutral,17141
32664c1ccf, good morning fella   i have the joy of work to do today.  what are your plans?,good morning fella   i have the joy of work to do toda,positive,17142
3e880ec28d,  WHAT ABOUT ME ??  I VOTE EVERY DAY FOR YOU !!!!!,WHAT ABOUT ME ??  I VOTE EVERY DAY FOR YOU !!!!!,negative,17143
152bedb5a6,"HAPPY MOTHER`S DAY to my Mom, and every Mom everywhere.  Off for a stroll at the Beaches later--hopefully...","HAPPY MOTHER`S DAY to my Mom, and every Mom everywhere.  Off for a stroll at the Beaches later--hopefully...",positive,17144
ac41ba79fe,im so tired of my responsabilities i wish i was a kid it seems that everyone around me is all about money and not me anymore,tired,negative,17145
66b1612861, i know,i know,neutral,17146
7dcf8bef3a,"_47 hey, watch out you don`t post too many adverts on your twitter feed. I wouldn`t normally follow, but your blog is interesting",your blog is interesting,positive,17147
24bf8c2d06,I hate being yelled and sworn at,hate,negative,17148
c8133df5a8,#Trackflashback: 'I Believe In A Thing Called Love' by The Darkness - check it out...,#Trackflashback: 'I Believe In A Thing Called Love' by The Darkness - check it out...,neutral,17149
2fecb1e347," sounds good, the one I was too was also fun","sounds good, the one I was too was also fun",positive,17150
a34d594f42,: just had my debut on Thursday @ The Gallery Lounge! It was fun... can`t wait to do the next one!!,fun..,positive,17151
03e81718e0, another letter for you - this one car insurance - ouch,another letter for you - this one car insurance - ouch,neutral,17152
32ebc7900c,Starting to get annoyed with socialscope. Need an update,annoyed,negative,17153
e64708f752,just woke up from a delightful nap. I can`t desribe how much success is involved in an 8am nap on sat night....need rhubarb now,just woke up from a delightful nap.,positive,17154
615516cf89,"is now following Chester Bennington, awesome!",awesome!,positive,17155
368ed51322,"Cooking microwave pizzas, yummy",yummy,positive,17156
301547e510, are you making fun of the  call-in guy?,fun,positive,17157
df34c5a6a5," Would you travel to the UK for one?  The big US meets sound great, I`d love to go to one of those, so many furs & so much art","s sound great, I`d love to go",positive,17158
3bf1999f2f,Trully a awful day! ****!,awful,negative,17159
b8ba2e0d51, I hope it`s something relatively minor and easy to heal. I can`t stand it when the furbabies get sick.,I hope it`s something relatively minor and easy to heal. I can`t stand it when the furbabies get sick.,neutral,17160
0f8c6e0ed2," Haha dude, we have the same b-date :p I`ll wish u ur b-day the 3oth November. I`ll also turn 16  Can u reply to me please ?",wish,positive,17161
ccdf18ff5a,Busy.. Busy.. Busy.. :S Wont be on Ning for few days.,Busy.. Busy.. Busy.. :S Wont be on Ning for few days.,neutral,17162
f71cf379a4,"_uk Yeah, but it`s Myst!","_uk Yeah, but it`s Myst!",neutral,17163
